SERIAL_NUMBER,MODEL_NAME,CARTON_NO,PALLET_NO,VENDOR_SN,ASY_B,HW,FW,DESCRIPTION,SKU,INNER_CARTON_NO,PO_NUMBER,BUNDLE,DN,H_H_PARTNUMBER
BHRC1714LH003412-C,DOORBELL_V3,75963,ASSY0175B009,9884E32B221A,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101032,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003413-C,DOORBELL_V3,75801,ASSY0175B006,9884E3DBBFD7,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100706,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003414-C,DOORBELL_V3,75796,ASSY0175B008,606405B95EA4,4/10/17 4:15,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100663,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003415-C,DOORBELL_V3,75808,ASSY0175B008,9884E32B22E4,4/10/17 4:13,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100725,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003416-C,DOORBELL_V3,75847,ASSY0175B007,9884E3DB210B,4/10/17 4:12,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100921,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003417-C,DOORBELL_V3,75828,ASSY0175B007,9884E324AFAD,4/10/17 4:19,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100837,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003418-C,DOORBELL_V3,75865,ASSY0175B009,9884E324B06B,4/10/17 4:15,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101003,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003419-C,DOORBELL_V3,75828,ASSY0175B007,9884E324BB54,4/10/17 4:19,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100837,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003420-C,DOORBELL_V3,75821,ASSY0175B006,9884E3DBC165,4/10/17 4:14,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003421-C,DOORBELL_V3,75811,ASSY0175B008,9884E3DBBF8B,4/10/17 4:13,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100756,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003422-C,DOORBELL_V3,75816,ASSY0175B006,606405B8AC6F,4/10/17 4:15,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100788,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003423-C,DOORBELL_V3,75865,ASSY0175B009,E8EB110AE181,4/10/17 4:54,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101003,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003424-C,DOORBELL_V3,75861,ASSY0175B009,606405B95C83,4/10/17 4:15,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003425-C,DOORBELL_V3,75832,ASSY0175B009,9884E32A9306,4/10/17 4:23,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100802,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003426-C,DOORBELL_V3,75808,ASSY0175B008,9884E3497A9F,4/10/17 4:26,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100725,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003427-C,DOORBELL_V3,75828,ASSY0175B007,606405B956B4,4/10/17 4:17,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100837,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003428-C,DOORBELL_V3,75802,ASSY0175B006,9884E3DBC858,4/10/17 4:09,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100660,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003429-C,DOORBELL_V3,75847,ASSY0175B007,606405B956D2,4/10/17 4:14,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100921,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003430-C,DOORBELL_V3,75859,ASSY0175B009,9884E3DCFBB9,4/10/17 6:36,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003431-C,DOORBELL_V3,75841,ASSY0175B007,9884E3EE89B6,4/10/17 4:09,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100905,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003432-C,DOORBELL_V3,75964,ASSY0175B009,9884E3EE837D,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704110347,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003433-C,DOORBELL_V3,75811,ASSY0175B008,9884E3EE8133,4/10/17 4:13,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100756,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003434-C,DOORBELL_V3,75861,ASSY0175B009,9884E32B2396,4/10/17 4:12,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003435-C,DOORBELL_V3,75821,ASSY0175B006,606405CBCB5C,4/10/17 4:11,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003436-C,DOORBELL_V3,75821,ASSY0175B006,9884E3DBCA28,4/10/17 4:12,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003437-C,DOORBELL_V3,75846,ASSY0175B007,9884E3DB2382,4/10/17 4:13,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100925,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003438-C,DOORBELL_V3,75865,ASSY0175B009,9884E3EE87A6,4/10/17 4:09,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101003,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003439-C,DOORBELL_V3,75801,ASSY0175B006,9884E3EE8997,4/10/17 4:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100706,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003440-C,DOORBELL_V3,75858,ASSY0175B007,606405CBC949,4/10/17 4:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100966,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003441-C,DOORBELL_V3,75811,ASSY0175B008,9884E3EE89EF,4/10/17 4:07,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100756,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003442-C,DOORBELL_V3,75833,ASSY0175B006,9884E3221C63,4/10/17 4:19,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100868,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003443-C,DOORBELL_V3,75846,ASSY0175B007,9884E3EE899C,4/10/17 4:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100925,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003444-C,DOORBELL_V3,75841,ASSY0175B007,9884E3221794,4/10/17 4:16,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100905,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003445-C,DOORBELL_V3,75821,ASSY0175B006,606405B96213,4/10/17 4:16,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003446-C,DOORBELL_V3,75863,ASSY0175B009,E8EB110B0041,4/10/17 4:23,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101006,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003447-C,DOORBELL_V3,75847,ASSY0175B007,9884E32B222A,4/10/17 4:13,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100921,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003448-C,DOORBELL_V3,75821,ASSY0175B006,9884E3EE85F7,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003449-C,DOORBELL_V3,75811,ASSY0175B008,9884E3DBBF9D,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100756,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003450-C,DOORBELL_V3,75859,ASSY0175B009,606405CBFA07,4/10/17 4:14,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003451-C,DOORBELL_V3,75802,ASSY0175B006,9884E32B1C53,4/10/17 4:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100660,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003452-C,DOORBELL_V3,75807,ASSY0175B008,9884E32B24AB,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100719,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003453-C,DOORBELL_V3,75863,ASSY0175B009,9884E3DB2163,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101006,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003454-C,DOORBELL_V3,75821,ASSY0175B006,9884E32B2485,4/10/17 4:05,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003455-C,DOORBELL_V3,75828,ASSY0175B007,9884E32AFD3F,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100837,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003456-C,DOORBELL_V3,75863,ASSY0175B009,9884E3DCD1D1,4/10/17 4:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101006,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003457-C,DOORBELL_V3,75801,ASSY0175B006,9884E3DBC844,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100706,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003458-C,DOORBELL_V3,75799,ASSY0175B008,9884E32B20E6,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100688,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003459-C,DOORBELL_V3,75865,ASSY0175B009,9884E3DBBC89,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101003,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003460-C,DOORBELL_V3,75811,ASSY0175B008,9884E32B229D,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100756,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003461-C,DOORBELL_V3,75807,ASSY0175B008,9884E3DCD0B9,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100719,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003462-C,DOORBELL_V3,75861,ASSY0175B009,9884E321A3D2,4/10/17 4:18,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003463-C,DOORBELL_V3,75839,ASSY0175B007,E8EB110B0D2E,4/10/17 4:57,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100901,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003464-C,DOORBELL_V3,75861,ASSY0175B009,9884E32B2388,4/10/17 4:01,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003465-C,DOORBELL_V3,75859,ASSY0175B009,606405CBFA4C,4/10/17 4:03,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003466-C,DOORBELL_V3,75814,ASSY0175B008,606405CBC96A,4/10/17 4:03,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100780,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003467-C,DOORBELL_V3,75859,ASSY0175B009,606405CBC946,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003468-C,DOORBELL_V3,75821,ASSY0175B006,9884E32B24A3,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100804,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003469-C,DOORBELL_V3,75859,ASSY0175B009,9884E32B24A1,4/10/17 4:03,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003470-C,DOORBELL_V3,75827,ASSY0175B007,9884E3BCBAA7,4/10/17 6:36,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100842,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003471-C,DOORBELL_V3,75850,ASSY0175B007,9884E3DBC4F0,4/10/17 5:02,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100945,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003472-C,DOORBELL_V3,75794,ASSY0175B008,9884E3DBC83E,4/10/17 5:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100675,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003473-C,DOORBELL_V3,75861,ASSY0175B009,9884E32B2235,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003474-C,DOORBELL_V3,75854,ASSY0175B009,9884E3254EF1,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100943,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003475-C,DOORBELL_V3,75859,ASSY0175B009,9884E3DB22B6,4/10/17 4:05,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003476-C,DOORBELL_V3,75802,ASSY0175B006,9884E324BA1B,4/10/17 4:06,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100660,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003477-C,DOORBELL_V3,75863,ASSY0175B009,9884E3DBC31B,4/10/17 4:12,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101006,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003478-C,DOORBELL_V3,75796,ASSY0175B008,606405CBF8F0,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100663,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003479-C,DOORBELL_V3,75810,ASSY0175B008,606405CBF8F1,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100748,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003480-C,DOORBELL_V3,75862,ASSY0175B009,9884E3DB2132,4/10/17 4:58,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100977,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003481-C,DOORBELL_V3,75812,ASSY0175B008,9884E32B2231,4/10/17 4:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100764,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003482-C,DOORBELL_V3,75800,ASSY0175B008,9884E32B248D,4/10/17 4:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100666,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003483-C,DOORBELL_V3,75859,ASSY0175B009,606405CBF8CE,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003484-C,DOORBELL_V3,75861,ASSY0175B009,606405CBC97E,4/10/17 4:03,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003485-C,DOORBELL_V3,75812,ASSY0175B008,9884E32AC870,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100764,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003486-C,DOORBELL_V3,75801,ASSY0175B006,606405CBC94F,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100706,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003487-C,DOORBELL_V3,75811,ASSY0175B008,606405CBFE6F,4/10/17 4:01,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100756,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003488-C,DOORBELL_V3,75843,ASSY0175B007,606405CBFA09,4/10/17 3:59,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100919,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003489-C,DOORBELL_V3,75858,ASSY0175B007,606405B95CD7,4/10/17 4:16,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100966,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003490-C,DOORBELL_V3,75846,ASSY0175B007,E8EB110B0035,4/10/17 4:54,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100925,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003491-C,DOORBELL_V3,75865,ASSY0175B009,9884E32B2092,4/10/17 4:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101003,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003492-C,DOORBELL_V3,75796,ASSY0175B008,9884E32B23CC,4/10/17 4:03,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100663,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003493-C,DOORBELL_V3,75862,ASSY0175B009,9884E3DBBE61,4/10/17 4:12,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100977,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003494-C,DOORBELL_V3,75814,ASSY0175B008,9884E32B2507,4/10/17 4:05,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100780,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003495-C,DOORBELL_V3,75850,ASSY0175B007,606405CBF8E1,4/10/17 4:01,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100945,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003496-C,DOORBELL_V3,75801,ASSY0175B006,9884E32ACB8B,4/10/17 4:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100706,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003497-C,DOORBELL_V3,75800,ASSY0175B008,606405CC82A0,4/10/17 3:59,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100666,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003498-C,DOORBELL_V3,75807,ASSY0175B008,9884E32B22CF,4/10/17 4:01,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100719,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003499-C,DOORBELL_V3,75861,ASSY0175B009,9884E32B208B,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100982,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003500-C,DOORBELL_V3,75832,ASSY0175B009,9884E3DB22D2,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100802,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003501-C,DOORBELL_V3,75862,ASSY0175B009,9884E32AC876,4/10/17 3:58,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100977,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003502-C,DOORBELL_V3,75812,ASSY0175B008,606405CBFBD1,4/10/17 4:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100764,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003503-C,DOORBELL_V3,75814,ASSY0175B008,606405CC7A7B,4/10/17 5:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100780,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003504-C,DOORBELL_V3,75802,ASSY0175B006,9884E32B20AD,4/10/17 5:08,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100660,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003505-C,DOORBELL_V3,75807,ASSY0175B008,9884E32AFBD8,4/10/17 4:57,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100719,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003506-C,DOORBELL_V3,75796,ASSY0175B008,9884E32B228A,4/10/17 4:04,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100663,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003507-C,DOORBELL_V3,75859,ASSY0175B009,9884E32B209E,4/10/17 4:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100988,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003508-C,DOORBELL_V3,75802,ASSY0175B006,9884E3DBBCD2,4/10/17 4:12,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100660,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003509-C,DOORBELL_V3,75837,ASSY0175B006,9884E3242080,4/10/17 3:58,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100866,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003510-C,DOORBELL_V3,75812,ASSY0175B008,9884E32B1C5D,4/10/17 3:59,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100764,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003511-C,DOORBELL_V3,75865,ASSY0175B009,606405CBFA7C,4/10/17 3:59,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704101003,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003512-C,DOORBELL_V3,75846,ASSY0175B007,9884E3DBBF8F,4/10/17 3:59,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100925,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003513-C,DOORBELL_V3,75858,ASSY0175B007,9884E3DBC13A,4/10/17 4:13,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100966,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003514-C,DOORBELL_V3,75800,ASSY0175B008,9884E32B2276,4/10/17 4:10,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100666,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003515-C,DOORBELL_V3,75808,ASSY0175B008,9884E32AFB8F,4/10/17 3:59,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100725,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003516-C,DOORBELL_V3,75812,ASSY0175B008,9884E3DB1B02,4/10/17 3:58,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100764,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003517-C,DOORBELL_V3,75862,ASSY0175B009,9884E3EE8596,4/10/17 4:09,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100977,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003518-C,DOORBELL_V3,75806,ASSY0175B006,9884E32B22FD,4/10/17 3:55,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100729,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003519-C,DOORBELL_V3,75796,ASSY0175B008,9884E32AF6EA,4/10/17 3:53,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100663,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003520-C,DOORBELL_V3,75798,ASSY0175B008,9884E3EE9068,4/10/17 4:00,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100686,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003521-C,DOORBELL_V3,75795,ASSY0175B006,606405CBCA04,4/10/17 4:05,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100669,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003522-C,DOORBELL_V3,75828,ASSY0175B007,606405CC83B4,4/10/17 3:54,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100837,100296, ,2170903145,3A014PH00-600-GA01
BHRC1714LH003523-C,DOORBELL_V3,75796,ASSY0175B008,9884E32B23F2,4/10/17 3:53,36,1.6.297,Venetian Bronze - Installer,8VR2S5-VEN0,CPTHASSY07201704100663,100296, ,2170903145,3A014PH00-600-GA01
